Hour,VMT (Veh-Miles),VHT (Veh-Hours),# Lane Points,% Observed
12/26/2023 7:00,"18,405,057.10","297,737.80",444063,55.30
12/26/2023 8:00,"19,335,889.40","315,641.30",444013,55.50
12/26/2023 9:00,"20,771,218.00","335,196.30",444028,55.50
12/26/2023 10:00,"22,837,011.60","369,729.60",444053,55.50
12/26/2023 11:00,"24,319,428.20","401,734.40",444018,55.40
12/26/2023 12:00,"24,875,732.70","420,268.90",444028,55.40
12/26/2023 13:00,"25,466,441.70","437,369.60",443788,55.40
12/26/2023 14:00,"26,268,664.40","460,557.50",444053,55.30
12/26/2023 15:00,"26,501,014.50","477,843.80",444063,55.30
12/26/2023 16:00,"25,715,325.10","470,650.60",443993,55.40
12/26/2023 17:00,"24,702,682.40","459,365.10",444008,54.50
12/26/2023 18:00,"21,419,068.70","367,443.10",444018,51.90
12/26/2023 19:00,"18,004,280.70","282,732.20",444058,51.90
12/26/2023 20:00,"15,345,661.90","233,538.10",444003,51.90
12/26/2023 21:00,"13,205,862.40","194,754.70",444028,51.90
12/26/2023 22:00,"10,442,472.50","153,835.80",444073,51.90
12/26/2023 23:00,"7,324,822.50","108,745.00",444013,51.90
12/27/2023 0:00,"4,989,590.50","74,478.70",444060,52.20
12/27/2023 1:00,"3,748,261.10","56,331.40",444043,52.20
12/27/2023 2:00,"3,494,952.20","52,759.40",444038,52.20
12/27/2023 3:00,"4,371,082.00","65,684.80",444053,52.10
12/27/2023 4:00,"7,635,595.50","112,934.80",444120,52.00
12/27/2023 5:00,"13,414,865.60","196,866.50",444023,51.90
12/27/2023 6:00,"17,751,015.00","281,996.60",444028,51.80
12/27/2023 7:00,"20,455,904.30","337,447.10",444013,51.80
12/27/2023 8:00,"20,839,123.70","347,126.10",444008,52.00
12/27/2023 9:00,"21,407,605.50","353,037.60",444008,52.10
12/27/2023 10:00,"22,720,474.50","374,981.50",443799,53.80
12/27/2023 11:00,"23,835,223.50","399,363.50",444043,49.40
12/27/2023 12:00,"24,493,584.10","415,247.60",444033,55.60
12/27/2023 13:00,"24,971,804.90","432,450.00",444058,55.60
12/27/2023 14:00,"25,880,456.30","465,698.40",444043,55.60
12/27/2023 15:00,"26,031,500.30","488,268.10",444068,55.60
12/27/2023 16:00,"25,491,196.70","489,608.70",444059,55.60
12/27/2023 17:00,"24,470,445.40","479,489.00",444098,55.60
12/27/2023 18:00,"21,175,640.90","377,462.40",444033,55.50
12/27/2023 19:00,"17,586,518.50","280,153.90",444008,55.60
12/27/2023 20:00,"14,836,409.60","227,096.70",444028,55.60
12/27/2023 21:00,"12,891,027.20","192,339.70",444089,55.60
12/27/2023 22:00,"10,248,529.20","152,968.30",444088,55.60
12/27/2023 23:00,"7,164,150.40","107,421.40",444008,55.60
12/28/2023 0:00,"4,993,586.60","74,837.80",444074,55.80
12/28/2023 1:00,"3,816,195.80","57,711.60",444043,55.80
12/28/2023 2:00,"3,565,131.20","54,204.50",443978,55.80
12/28/2023 3:00,"4,415,087.20","66,882.50",444048,55.70
12/28/2023 4:00,"7,562,288.90","112,805.70",443787,55.70
12/28/2023 5:00,"13,304,422.50","197,032.40",444038,55.50
12/28/2023 6:00,"17,693,794.00","282,035.80",444008,55.50
12/28/2023 7:00,"20,411,573.20","334,970.40",444058,55.50
12/28/2023 8:00,"20,820,284.20","344,641.30",444136,55.60
12/28/2023 9:00,"21,542,735.90","355,966.50",444047,55.70
12/28/2023 10:00,"22,957,887.30","379,827.80",444105,55.70
12/28/2023 11:00,"23,903,086.60","404,735.80",443847,55.70
12/28/2023 12:00,"24,546,043.00","420,428.90",444060,55.70
12/28/2023 13:00,"25,162,353.30","434,260.80",444089,54.30
12/28/2023 14:00,"26,131,496.00","464,752.90",444068,53.40
12/28/2023 15:00,"26,475,345.60","489,413.00",443846,53.40
12/28/2023 16:00,"26,096,384.00","493,189.70",444114,55.10
12/28/2023 17:00,"25,213,812.50","491,430.70",444134,55.70
12/28/2023 18:00,"22,076,977.60","392,833.70",444078,55.70
12/28/2023 19:00,"18,525,565.10","295,601.50",444134,55.70
12/28/2023 20:00,"15,721,897.00","241,036.40",443790,55.70
12/28/2023 21:00,"13,703,485.00","205,011.60",444059,55.70
12/28/2023 22:00,"11,115,001.30","166,376.10",444056,55.80
12/28/2023 23:00,"7,878,115.30","117,603.80",443852,55.80
12/29/2023 0:00,"5,463,253.60","82,352.40",444369,55.70
12/29/2023 1:00,"4,109,746.70","62,159.10",444292,55.70
12/29/2023 2:00,"3,814,851.20","58,018.90",444373,55.60
12/29/2023 3:00,"4,446,254.00","67,280.70",444261,55.60
12/29/2023 4:00,"7,219,439.80","107,896.60",444304,55.50
12/29/2023 5:00,"12,252,499.60","181,745.90",444244,55.40
12/29/2023 6:00,"16,467,465.70","261,562.90",444316,55.30
12/29/2023 7:00,"19,302,886.90","313,252.60",444326,55.40
12/29/2023 8:00,"20,225,779.70","331,750.30",444069,55.30
12/29/2023 9:00,"21,353,014.40","349,350.80",444261,55.60
12/29/2023 10:00,"23,168,595.30","383,733.70",444297,55.60
12/29/2023 11:00,"24,823,249.20","420,882.20",444241,55.50
12/29/2023 12:00,"25,671,101.70","447,224.90",444328,55.30
12/29/2023 13:00,"26,101,387.20","465,884.20",444299,55.20
12/29/2023 14:00,"26,548,553.20","488,755.10",444331,55.60
12/29/2023 15:00,"26,235,215.10","494,467.90",444362,55.60
12/29/2023 16:00,"25,587,732.40","481,522.90",444322,55.60
12/29/2023 17:00,"24,531,168.70","463,057.30",444321,55.60
12/29/2023 18:00,"22,136,953.50","389,390.30",444291,55.60
12/29/2023 19:00,"19,139,782.00","308,823.20",444301,55.60
12/29/2023 20:00,"16,420,273.90","256,263.00",444291,55.60
12/29/2023 21:00,"14,539,167.20","221,303.60",444316,55.60
12/29/2023 22:00,"12,248,213.90","185,322.50",444386,55.60
12/29/2023 23:00,"9,186,974.90","138,710.20",444291,55.60
12/30/2023 0:00,"6,529,240.90","98,309.80",444296,55.80
12/30/2023 1:00,"4,872,969.40","73,602.20",444338,55.80
12/30/2023 2:00,"4,185,854.60","63,318.40",444286,55.70
12/30/2023 3:00,"3,883,951.90","58,902.30",444306,55.70
12/30/2023 4:00,"4,546,992.90","68,824.10",444306,55.60
12/30/2023 5:00,"6,309,635.70","95,413.00",444261,55.50
12/30/2023 6:00,"8,981,869.00","138,593.60",444301,55.50
12/30/2023 7:00,"11,985,092.20","186,072.40",444306,55.40
12/30/2023 8:00,"15,370,684.10","240,787.70",444326,55.40
12/30/2023 9:00,"18,952,000.00","300,582.90",444291,55.50
12/30/2023 10:00,"21,898,092.90","352,163.50",444301,55.60
12/30/2023 11:00,"23,935,329.20","390,004.30",444266,55.60
12/30/2023 12:00,"24,723,785.30","407,554.60",444282,55.60
12/30/2023 13:00,"25,049,474.00","415,022.90",444296,55.60
12/30/2023 14:00,"25,051,327.30","416,199.50",444281,55.60
12/30/2023 15:00,"24,769,269.90","409,874.70",444271,55.60
12/30/2023 16:00,"23,965,343.90","395,239.80",444291,55.60
12/30/2023 17:00,"22,906,238.90","376,331.20",444331,55.50
12/30/2023 18:00,"20,573,719.40","328,198.60",444311,55.50
12/30/2023 19:00,"17,649,913.60","271,829.60",444307,55.50
12/30/2023 20:00,"15,676,574.70","238,529.80",444266,55.50
12/30/2023 21:00,"14,331,129.70","213,210.10",444386,55.50
12/30/2023 22:00,"12,320,356.00","182,804.70",444286,55.50
12/30/2023 23:00,"9,491,307.00","141,165.10",444044,55.50
12/31/2023 0:00,"6,735,850.30","100,495.40",444311,55.20
12/31/2023 1:00,"4,791,578.20","71,865.00",444356,55.20
12/31/2023 2:00,"3,971,091.00","59,678.20",444396,55.30
12/31/2023 3:00,"3,368,249.20","50,874.10",444266,55.20
12/31/2023 4:00,"3,445,244.80","51,958.30",444286,55.20
12/31/2023 5:00,"4,510,801.20","67,779.70",444301,55.10
12/31/2023 6:00,"6,303,833.70","94,626.40",444296,55.00
12/31/2023 7:00,"8,324,499.00","124,809.40",444321,55.00
12/31/2023 8:00,"11,385,299.70","171,543.90",444046,55.20
12/31/2023 9:00,"15,472,971.30","235,455.60",444256,55.20
12/31/2023 10:00,"18,484,499.20","284,618.50",444296,55.20
12/31/2023 11:00,"20,152,511.70","314,467.60",444286,55.20
12/31/2023 12:00,"21,186,274.30","333,474.60",444401,55.20
12/31/2023 13:00,"21,872,167.90","345,998.90",444276,55.20
12/31/2023 14:00,"21,978,326.70","347,883.60",444346,55.20
12/31/2023 15:00,"21,440,655.80","338,983.50",444311,55.20
12/31/2023 16:00,"20,672,343.90","325,811.30",444341,55.20
12/31/2023 17:00,"19,720,549.80","311,758.80",444074,55.30
12/31/2023 18:00,"17,954,085.10","280,555.40",444347,55.20
12/31/2023 19:00,"15,594,336.20","240,228.60",444071,55.20
12/31/2023 20:00,"13,587,514.10","209,554.80",444396,55.20
12/31/2023 21:00,"11,785,078.50","176,264.20",444342,55.10
12/31/2023 22:00,"9,765,661.80","145,603.50",444327,55.10
12/31/2023 23:00,"6,962,439.50","103,842.40",444054,55.10
1/1/2024 0:00,"6,864,086.80","103,233.80",444341,55.30
1/1/2024 1:00,"7,429,320.20","112,180.70",444328,55.30
1/1/2024 2:00,"5,499,017.00","82,671.00",444307,55.10
1/1/2024 3:00,"4,391,303.00","65,944.70",444276,55.20
1/1/2024 4:00,"4,731,623.20","70,829.60",444306,55.30
1/1/2024 5:00,"7,000,397.20","104,451.20",444297,55.20
1/1/2024 6:00,"9,144,804.30","143,378.00",444254,55.20
1/1/2024 7:00,"10,634,421.30","174,573.10",444251,55.10
1/1/2024 8:00,"11,875,773.40","195,944.60",444351,55.10
1/1/2024 9:00,"13,938,012.70","223,265.50",444331,55.10
1/1/2024 10:00,"16,819,949.20","266,990.80",444286,55.10
1/1/2024 11:00,"19,784,462.80","315,362.80",444329,55.10
1/1/2024 12:00,"21,519,533.80","346,804.70",444332,55.10
1/1/2024 13:00,"22,530,956.60","365,626.20",444271,55.10
1/1/2024 14:00,"22,985,201.20","377,369.80",444297,55.00
1/1/2024 15:00,"22,695,914.70","379,648.40",444312,54.20
1/1/2024 16:00,"21,879,765.60","371,637.10",444307,55.00
1/1/2024 17:00,"21,121,068.50","363,268.50",444317,55.10
1/1/2024 18:00,"19,295,422.70","318,363.60",444267,55.10
1/1/2024 19:00,"16,543,182.60","260,045.00",444256,55.10
1/1/2024 20:00,"14,121,063.70","218,073.40",444261,55.10
1/1/2024 21:00,"11,833,820.10","177,520.50",444306,55.10
1/1/2024 22:00,"9,385,483.00","140,613.40",444291,55.20
1/1/2024 23:00,"6,532,252.20","98,454.30",444086,55.20
1/2/2024 0:00,"4,471,798.90","67,225.40",444327,54.80
1/2/2024 1:00,"3,375,042.90","51,166.90",444308,54.70
1/2/2024 2:00,"3,179,276.10","48,275.60",444282,54.70
1/2/2024 3:00,"4,198,011.20","63,392.20",444283,54.60
1/2/2024 4:00,"7,706,257.60","115,049.50",444286,54.60
1/2/2024 5:00,"13,850,699.60","207,918.90",444256,54.50
1/2/2024 6:00,"18,410,381.60","293,273.80",444306,54.50
1/2/2024 7:00,"21,327,693.70","351,520.10",444266,54.50
1/2/2024 8:00,"21,242,979.90","353,609.90",444286,54.40
1/2/2024 9:00,"20,724,799.50","342,988.00",444321,54.60
1/2/2024 10:00,"21,418,747.50","353,469.30",444292,54.60
1/2/2024 11:00,"22,316,604.60","368,796.90",444357,54.60
1/2/2024 12:00,"23,181,543.60","384,871.00",444276,54.60
1/2/2024 13:00,"24,156,824.60","402,815.30",444281,54.60
1/2/2024 14:00,"25,456,937.10","437,570.00",444266,54.60
1/2/2024 15:00,"26,034,019.80","472,891.30",444277,54.60
1/2/2024 16:00,"25,619,882.40","481,466.30",444287,54.60
1/2/2024 17:00,"24,651,879.40","475,326.20",444281,54.60
1/2/2024 18:00,"20,752,740.60","366,993.60",444246,54.60
1/2/2024 19:00,"16,582,916.90","268,707.40",444221,54.70
1/2/2024 20:00,"13,742,000.70","215,010.70",444277,54.70
1/2/2024 21:00,"11,733,394.40","178,471.20",444201,54.70
1/2/2024 22:00,"9,526,367.60","144,067.30",444246,54.70
1/2/2024 23:00,"6,835,825.60","103,350.00",444291,54.70
1/3/2024 0:00,"4,792,460.20","72,606.20",444226,55.20
1/3/2024 1:00,"3,699,056.50","56,419.50",444346,55.30
1/3/2024 2:00,"3,500,553.20","53,458.30",444241,55.20
1/3/2024 3:00,"4,458,642.50","67,727.40",444282,55.10
1/3/2024 4:00,"7,948,302.20","120,318.40",444262,55.00
1/3/2024 5:00,"13,981,459.20","217,269.20",444267,55.00
1/3/2024 6:00,"18,619,703.10","317,912.70",444256,54.90
1/3/2024 7:00,"21,775,072.00","386,051.70",444276,54.90
1/3/2024 8:00,"21,597,767.40","381,784.90",444287,54.90
1/3/2024 9:00,"20,698,795.40","352,643.30",444231,54.90
1/3/2024 10:00,"20,699,927.30","344,503.90",444277,55.00
1/3/2024 11:00,"21,247,462.10","350,844.10",444311,55.00
1/3/2024 12:00,"22,273,022.10","368,344.30",444306,55.00
1/3/2024 13:00,"23,212,796.60","384,872.80",444242,55.00
1/3/2024 14:00,"24,707,447.80","417,613.90",444291,55.00
1/3/2024 15:00,"25,430,566.70","451,969.00",444376,54.70
1/3/2024 16:00,"25,380,099.50","471,074.00",444316,54.60
1/3/2024 17:00,"24,715,330.40","477,677.50",444316,54.60
1/3/2024 18:00,"20,979,840.50","368,553.10",444316,54.60
1/3/2024 19:00,"16,676,118.40","263,789.30",444261,54.60
1/3/2024 20:00,"13,881,060.50","212,252.60",444286,54.50
1/3/2024 21:00,"11,951,759.70","179,441.30",444287,54.50
1/3/2024 22:00,"9,426,718.40","141,556.80",444507,54.40
1/3/2024 23:00,"6,719,612.00","101,270.40",444455,54.40
1/4/2024 0:00,"4,733,155.50","71,660.00",444274,54.60
1/4/2024 1:00,"3,655,626.50","55,867.80",444384,54.50
1/4/2024 2:00,"3,504,872.10","53,604.70",444368,54.50
1/4/2024 3:00,"4,477,933.60","68,057.60",444308,54.40
1/4/2024 4:00,"7,960,543.20","119,444.30",444416,54.40
1/4/2024 5:00,"14,462,480.70","217,172.00",444552,54.30
1/4/2024 6:00,"19,415,030.50","316,430.70",444606,54.30
1/4/2024 7:00,"22,624,387.20","386,678.30",444624,54.40
1/4/2024 8:00,"22,536,895.80","388,012.20",444624,54.50
1/4/2024 9:00,"21,515,371.80","363,126.70",444624,54.50
1/4/2024 10:00,"21,617,720.20","361,435.40",444624,54.50
1/4/2024 11:00,"22,154,323.60","369,263.80",444624,54.50
1/4/2024 12:00,"22,912,495.00","381,715.90",444624,54.50
1/4/2024 13:00,"23,876,648.30","400,779.30",444624,54.50
1/4/2024 14:00,"25,239,578.30","440,263.20",444624,54.50
1/4/2024 15:00,"25,911,390.30","482,199.00",444624,54.60
1/4/2024 16:00,"25,752,253.10","507,063.20",444624,54.60
1/4/2024 17:00,"25,203,527.80","518,634.40",444624,54.60
1/4/2024 18:00,"21,937,458.60","413,097.10",444624,52.90
1/4/2024 19:00,"18,003,946.40","293,010.00",444624,54.50
1/4/2024 20:00,"15,002,823.10","231,688.70",444624,54.60
1/4/2024 21:00,"12,777,610.40","191,971.20",444624,54.60
1/4/2024 22:00,"10,214,640.20","153,000.00",444624,54.00
1/4/2024 23:00,"7,256,449.00","109,236.30",444624,54.50
1/5/2024 0:00,"5,038,707.70","76,395.30",444624,48.30
1/5/2024 1:00,"3,816,388.10","57,946.30",444624,48.30
1/5/2024 2:00,"3,600,138.70","54,716.00",444624,48.20
1/5/2024 3:00,"4,418,001.70","66,871.50",444372,48.10
1/5/2024 4:00,"7,640,868.20","114,445.60",444624,48.10
1/5/2024 5:00,"13,650,719.20","204,507.30",444624,48.00
1/5/2024 6:00,"18,524,613.90","296,052.70",444624,48.00
1/5/2024 7:00,"21,702,768.30","357,210.60",444624,48.00
1/5/2024 8:00,"21,783,396.20","363,926.70",444624,47.60
1/5/2024 9:00,"21,300,960.80","354,470.20",444624,47.10
1/5/2024 10:00,"22,042,669.60","369,197.40",444624,47.20
1/5/2024 11:00,"23,178,871.00","392,506.50",444624,47.50
1/5/2024 12:00,"24,084,651.60","414,275.10",444624,47.30
1/5/2024 13:00,"24,814,035.00","438,862.90",444624,47.00
1/5/2024 14:00,"25,746,406.80","477,574.00",444624,47.00
1/5/2024 15:00,"26,003,690.40","508,066.70",444624,46.30
1/5/2024 16:00,"25,786,079.60","509,282.50",444624,47.20
1/5/2024 17:00,"25,263,694.50","501,745.00",444624,47.00
1/5/2024 18:00,"22,726,930.00","409,680.00",444624,44.80
1/5/2024 19:00,"19,485,377.90","314,419.10",444624,44.60
1/5/2024 20:00,"16,663,543.50","257,035.70",444624,44.60
1/5/2024 21:00,"14,732,443.50","220,605.00",444624,44.60
1/5/2024 22:00,"12,440,372.10","185,863.30",444624,44.60
1/5/2024 23:00,"9,131,992.90","136,619.60",444372,44.60
1/6/2024 0:00,"6,424,153.80","96,244.30",444624,44.80
1/6/2024 1:00,"4,707,445.50","70,987.40",444624,44.80
1/6/2024 2:00,"4,043,663.10","61,037.80",444624,44.80
1/6/2024 3:00,"3,777,370.00","57,198.10",444624,44.70
1/6/2024 4:00,"4,637,678.20","69,896.70",444624,44.60
1/6/2024 5:00,"6,851,271.00","102,623.90",444624,44.60
1/6/2024 6:00,"10,217,612.00","154,615.50",444624,44.50
1/6/2024 7:00,"13,645,263.50","207,924.60",444624,44.50
1/6/2024 8:00,"17,157,094.30","264,224.80",444624,44.50
1/6/2024 9:00,"20,301,063.30","317,814.20",444624,44.60
1/6/2024 10:00,"22,530,062.90","360,612.90",444624,44.00
1/6/2024 11:00,"23,921,570.90","391,870.20",444624,42.90
1/6/2024 12:00,"24,457,929.90","407,947.80",444624,42.70
1/6/2024 13:00,"24,546,077.10","416,885.40",444624,42.80
1/6/2024 14:00,"24,515,730.60","420,529.50",444624,43.00
1/6/2024 15:00,"24,229,765.20","416,737.40",444624,42.80
1/6/2024 16:00,"23,662,573.20","403,135.70",444624,45.20
1/6/2024 17:00,"22,720,614.30","385,121.50",444624,45.20
1/6/2024 18:00,"20,600,370.20","335,018.20",444624,45.20
1/6/2024 19:00,"17,674,794.90","273,240.10",444624,45.30
1/6/2024 20:00,"15,777,757.60","241,450.90",444624,45.10
1/6/2024 21:00,"14,761,278.60","220,816.50",444624,45.20
1/6/2024 22:00,"12,895,086.10","191,817.70",444624,45.10
1/6/2024 23:00,"9,817,074.60","146,158.60",444372,44.90
1/7/2024 0:00,"6,840,937.80","101,951.70",444624,45.00
1/7/2024 1:00,"4,758,431.90","71,385.00",444624,45.10
1/7/2024 2:00,"3,792,009.10","57,080.90",444624,45.20
1/7/2024 3:00,"3,142,601.10","47,748.20",444420,45.10
1/7/2024 4:00,"3,347,438.10","50,424.70",444624,43.90
1/7/2024 5:00,"4,618,626.90","69,468.60",444624,45.00
1/7/2024 6:00,"6,769,780.00","101,639.20",444624,45.00
1/7/2024 7:00,"9,078,211.10","136,708.70",444624,45.00
1/7/2024 8:00,"12,387,986.40","187,420.40",444624,45.10
1/7/2024 9:00,"16,649,919.90","254,891.60",444624,45.10
1/7/2024 10:00,"20,211,051.50","314,316.70",444624,45.00
1/7/2024 11:00,"22,147,967.40","350,597.40",444624,45.00
1/7/2024 12:00,"23,333,596.60","374,983.20",444624,44.90
1/7/2024 13:00,"23,758,433.60","386,200.40",444624,44.90
1/7/2024 14:00,"23,602,288.20","385,315.80",444624,44.90
1/7/2024 15:00,"23,356,583.30","380,173.90",444624,44.90
1/7/2024 16:00,"23,094,646.30","377,187.00",444624,44.90
1/7/2024 17:00,"22,515,593.20","372,187.50",444624,45.00
1/7/2024 18:00,"20,425,021.70","331,725.10",444624,45.00
1/7/2024 19:00,"17,932,195.80","283,841.70",444624,45.00
1/7/2024 20:00,"15,864,717.40","249,662.90",444372,45.00
1/7/2024 21:00,"13,468,019.10","205,470.30",444372,45.00
1/7/2024 22:00,"10,301,945.00","156,342.90",444624,45.00
1/7/2024 23:00,"6,970,975.30","105,753.30",444624,45.00
1/8/2024 0:00,"4,735,181.80","71,627.70",444624,44.70
1/8/2024 1:00,"3,625,690.40","55,479.40",444372,44.70
1/8/2024 2:00,"3,293,426.60","50,882.20",444624,44.60
1/8/2024 3:00,"4,225,092.90","65,765.50",444624,44.60
1/8/2024 4:00,"7,747,254.20","121,875.00",444624,44.50
1/8/2024 5:00,"13,885,310.50","225,679.20",444624,44.50
1/8/2024 6:00,"18,801,429.40","326,722.80",444642,44.40
1/8/2024 7:00,"22,169,683.40","410,081.50",444624,44.50
1/8/2024 8:00,"21,757,237.40","408,792.70",444624,44.60
1/8/2024 9:00,"20,079,186.70","359,076.70",444624,44.60
1/8/2024 10:00,"19,995,939.60","349,486.60",444624,44.60
1/8/2024 11:00,"20,453,921.40","356,577.60",444582,44.70
1/8/2024 12:00,"21,535,665.60","375,577.40",444588,44.60
1/8/2024 13:00,"22,421,825.80","392,620.50",444588,44.60
1/8/2024 14:00,"24,129,650.30","432,085.80",444576,44.60
1/8/2024 15:00,"25,094,420.60","473,752.60",444546,44.60
1/8/2024 16:00,"24,956,913.50","491,720.90",444588,44.70
1/8/2024 17:00,"24,035,807.60","477,793.90",444582,44.60
1/8/2024 18:00,"20,307,503.30","366,527.20",444588,44.70
1/8/2024 19:00,"16,049,617.00","262,701.60",444561,44.60
1/8/2024 20:00,"13,448,799.80","214,850.40",444552,44.70
1/8/2024 21:00,"11,363,547.80","176,877.90",444552,44.70
1/8/2024 22:00,"8,838,708.30","137,365.20",444588,44.70
1/8/2024 23:00,"6,287,570.10","98,515.90",444336,44.60
1/9/2024 0:00,"4,372,347.70","68,676.40",444400,54.00
1/9/2024 1:00,"3,446,871.70","54,639.80",444588,54.00
1/9/2024 2:00,"3,373,905.60","53,116.90",444588,53.90
1/9/2024 3:00,"4,388,178.90","68,297.60",444588,53.80
1/9/2024 4:00,"8,001,801.10","122,919.60",444573,53.70
1/9/2024 5:00,"14,526,442.30","225,798.70",444582,53.50
1/9/2024 6:00,"20,029,870.50","340,752.00",444582,53.50
1/9/2024 7:00,"23,651,923.10","442,058.10",444582,53.80
1/9/2024 8:00,"23,119,007.60","457,212.90",444582,53.80
1/9/2024 9:00,"21,067,071.20","392,195.90",444594,53.80
1/9/2024 10:00,"20,178,325.60","352,964.80",444582,53.80
1/9/2024 11:00,"20,165,744.50","345,157.70",444582,53.80
1/9/2024 12:00,"21,040,954.70","355,912.10",444594,53.80
1/9/2024 13:00,"22,131,375.00","376,015.90",444582,53.80
1/9/2024 14:00,"24,061,088.00","421,895.40",444576,53.80
1/9/2024 15:00,"25,280,669.80","473,712.20",444570,53.80
1/9/2024 16:00,"25,347,253.30","499,961.70",444582,53.80
1/9/2024 17:00,"24,493,695.90","503,386.20",444570,53.70
